appid,name,release_date,required_age,price,dlc_count,categories,genres,user_score,positive,negative,tags,review_text,explicit_expectations,has_explicit,expectations,dominant_aspect,dominant_sentiment
244850,Space Engineers,2019-02-28,0,19.99,15,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Action', 'Indie', 'Simulation', 'Strategy']",0,116320,15085,"{'Space': 3668, 'Sandbox': 3118, 'Building': 2817, 'Open World Survival Craft': 2403, 'Multiplayer': 2394, 'Survival': 1926, 'Simulation': 1866, 'Open World': 1783, 'Physics': 1574, 'Crafting': 1459, 'Destruction': 1287, 'Co-op': 1236, 'Futuristic': 1097, 'Sci-fi': 1085, 'Indie': 1076, 'Singleplayer': 1026, 'Action': 961, 'Strategy': 869, 'Adventure': 795, 'Early Access': 671}","Space Engineers makes welding, joining and glazing seem like the best jobs in the world. It looks superb.",[],False,[],,
244850,Space Engineers,2019-02-28,0,19.99,15,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Action', 'Indie', 'Simulation', 'Strategy']",0,116320,15085,"{'Space': 3668, 'Sandbox': 3118, 'Building': 2817, 'Open World Survival Craft': 2403, 'Multiplayer': 2394, 'Survival': 1926, 'Simulation': 1866, 'Open World': 1783, 'Physics': 1574, 'Crafting': 1459, 'Destruction': 1287, 'Co-op': 1236, 'Futuristic': 1097, 'Sci-fi': 1085, 'Indie': 1076, 'Singleplayer': 1026, 'Action': 961, 'Strategy': 869, 'Adventure': 795, 'Early Access': 671}","Buy, unless you are bereft of even the slightest shred of creativity","[{'expectation': 'shred of creativity', 'aspect': 'innovation'}]",True,"[{'aspect': 'innovation', 'sentiment': 'positive'}]",innovation,positive
1604030,V Rising,2024-05-08,0,34.99,5,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Massively Multiplayer']",0,97850,12205,"{'Survival': 955, 'Open World': 944, 'Base-Building': 848, 'Vampire': 838, 'Multiplayer': 836, 'Crafting': 753, 'Online Co-Op': 665, 'PvP': 624, 'PvE': 619, 'Building': 566, 'Hack and Slash': 554, 'Sandbox': 449, 'Exploration': 441, 'Massively Multiplayer': 436, 'Dark Fantasy': 415, 'Action-Adventure': 411, 'Action': 407, 'Singleplayer': 404, 'Adventure': 400, 'Co-op': 342}",An even better version of one of the best Early Access survival games.,"[{'expectation': 'better version', 'aspect': 'innovation'}]",True,"[{'aspect': 'innovation', 'sentiment': 'positive'}]",innovation,positive
1604030,V Rising,2024-05-08,0,34.99,5,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Massively Multiplayer']",0,97850,12205,"{'Survival': 955, 'Open World': 944, 'Base-Building': 848, 'Vampire': 838, 'Multiplayer': 836, 'Crafting': 753, 'Online Co-Op': 665, 'PvP': 624, 'PvE': 619, 'Building': 566, 'Hack and Slash': 554, 'Sandbox': 449, 'Exploration': 441, 'Massively Multiplayer': 436, 'Dark Fantasy': 415, 'Action-Adventure': 411, 'Action': 407, 'Singleplayer': 404, 'Adventure': 400, 'Co-op': 342}","Arise, ye children of the night, and sink your teeth into one of the best ARPGs – and one of the best vampire games, in general – of this moonlit age.",[],True,[],,
1604030,V Rising,2024-05-08,0,34.99,5,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Massively Multiplayer']",0,97850,12205,"{'Survival': 955, 'Open World': 944, 'Base-Building': 848, 'Vampire': 838, 'Multiplayer': 836, 'Crafting': 753, 'Online Co-Op': 665, 'PvP': 624, 'PvE': 619, 'Building': 566, 'Hack and Slash': 554, 'Sandbox': 449, 'Exploration': 441, 'Massively Multiplayer': 436, 'Dark Fantasy': 415, 'Action-Adventure': 411, 'Action': 407, 'Singleplayer': 404, 'Adventure': 400, 'Co-op': 342}","If you're into the survival crafting genre, action RPGs, or vampires in general, V Rising is an absolute blast, alone or with others.",[],False,[],,
601150,Devil May Cry 5,2019-03-07,17,29.99,32,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'HDR available', 'Family Sharing']",['Action'],0,130596,5645,"{'Action': 1771, 'Hack and Slash': 1403, 'Great Soundtrack': 1019, 'Character Action Game': 1007, 'Demons': 931, 'Spectacle fighter': 902, 'Third Person': 704, 'Singleplayer': 683, 'Sexual Content': 600, 'Violent': 598, 'Nudity': 580, 'Story Rich': 441, 'Stylized': 432, 'Difficult': 418, 'Classic': 408, 'Gore': 402, 'Multiplayer': 363, 'Controller': 354, 'Adventure': 316, 'Anime': 288}","If you enjoy third-person brawlers DMC5 is a must, and if you've never tried one before, this is a great place to start. What a treat.",[],False,[],,
601150,Devil May Cry 5,2019-03-07,17,29.99,32,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'HDR available', 'Family Sharing']",['Action'],0,130596,5645,"{'Action': 1771, 'Hack and Slash': 1403, 'Great Soundtrack': 1019, 'Character Action Game': 1007, 'Demons': 931, 'Spectacle fighter': 902, 'Third Person': 704, 'Singleplayer': 683, 'Sexual Content': 600, 'Violent': 598, 'Nudity': 580, 'Story Rich': 441, 'Stylized': 432, 'Difficult': 418, 'Classic': 408, 'Gore': 402, 'Multiplayer': 363, 'Controller': 354, 'Adventure': 316, 'Anime': 288}","Devil May Cry 5 is a game that delights in setting the bar high up front and then continually one-upping itself until, 10 hours later, you can finally catch your breath.",[],False,[],,
601150,Devil May Cry 5,2019-03-07,17,29.99,32,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'HDR available', 'Family Sharing']",['Action'],0,130596,5645,"{'Action': 1771, 'Hack and Slash': 1403, 'Great Soundtrack': 1019, 'Character Action Game': 1007, 'Demons': 931, 'Spectacle fighter': 902, 'Third Person': 704, 'Singleplayer': 683, 'Sexual Content': 600, 'Violent': 598, 'Nudity': 580, 'Story Rich': 441, 'Stylized': 432, 'Difficult': 418, 'Classic': 408, 'Gore': 402, 'Multiplayer': 363, 'Controller': 354, 'Adventure': 316, 'Anime': 288}",Director Hideaki Itsuno and his team have delivered: Devil May Cry is back.,[],False,[],,
238320,Outlast,2013-09-04,0,19.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,119498,4394,"{'Horror': 3553, 'First-Person': 1500, 'Survival Horror': 1421, 'Atmospheric': 1345, 'Psychological Horror': 1233, 'Gore': 1214, 'Singleplayer': 1076, 'Survival': 1073, 'Dark': 828, 'Adventure': 802, 'Action': 782, 'Multiplayer': 695, 'Indie': 643, 'Stealth': 631, 'Nudity': 528, 'Parkour': 371, 'Difficult': 353, 'Walking Simulator': 216, '3D Vision': 207, 'Sci-fi': 192}",Easily one of the scariest games I've ever played,[],False,[],,
238320,Outlast,2013-09-04,0,19.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,119498,4394,"{'Horror': 3553, 'First-Person': 1500, 'Survival Horror': 1421, 'Atmospheric': 1345, 'Psychological Horror': 1233, 'Gore': 1214, 'Singleplayer': 1076, 'Survival': 1073, 'Dark': 828, 'Adventure': 802, 'Action': 782, 'Multiplayer': 695, 'Indie': 643, 'Stealth': 631, 'Nudity': 528, 'Parkour': 371, 'Difficult': 353, 'Walking Simulator': 216, '3D Vision': 207, 'Sci-fi': 192}","'...what (Outlast) can definitely claim to be is a great game... It’ll also intrigue, terrify and surprise you. Outlast is not an experiment in how games can be scary, it’s an exemplification...",[],False,[],,
238320,Outlast,2013-09-04,0,19.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,119498,4394,"{'Horror': 3553, 'First-Person': 1500, 'Survival Horror': 1421, 'Atmospheric': 1345, 'Psychological Horror': 1233, 'Gore': 1214, 'Singleplayer': 1076, 'Survival': 1073, 'Dark': 828, 'Adventure': 802, 'Action': 782, 'Multiplayer': 695, 'Indie': 643, 'Stealth': 631, 'Nudity': 528, 'Parkour': 371, 'Difficult': 353, 'Walking Simulator': 216, '3D Vision': 207, 'Sci-fi': 192}",Outlast is the perfect nightmare. ...it's absolutely petrifying. I love it,[],False,[],,
236850,Europa Universalis IV,2013-08-13,0,49.99,33,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Strategy']",0,114990,17808,"{'Grand Strategy': 2884, 'Strategy': 2816, 'Historical': 2809, 'Simulation': 2697, '4X': 2340, 'Alternate History': 2323, 'Military': 2299, 'Wargame': 2293, 'Diplomacy': 2292, 'Economy': 2287, 'Replay Value': 2271, 'Sandbox': 2225, 'Political': 2223, 'Real-Time with Pause': 2218, 'Moddable': 2146, 'Nonlinear': 2110, 'Co-op': 1404, 'Singleplayer': 1247, 'Management': 1239, 'Multiplayer': 1233}",A hallmark of excellence.,[],False,[],,
236850,Europa Universalis IV,2013-08-13,0,49.99,33,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Strategy']",0,114990,17808,"{'Grand Strategy': 2884, 'Strategy': 2816, 'Historical': 2809, 'Simulation': 2697, '4X': 2340, 'Alternate History': 2323, 'Military': 2299, 'Wargame': 2293, 'Diplomacy': 2292, 'Economy': 2287, 'Replay Value': 2271, 'Sandbox': 2225, 'Political': 2223, 'Real-Time with Pause': 2218, 'Moddable': 2146, 'Nonlinear': 2110, 'Co-op': 1404, 'Singleplayer': 1247, 'Management': 1239, 'Multiplayer': 1233}",Europa Universalis IV is a masterwork of a strategy game.,[],False,[],,
236850,Europa Universalis IV,2013-08-13,0,49.99,33,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Strategy']",0,114990,17808,"{'Grand Strategy': 2884, 'Strategy': 2816, 'Historical': 2809, 'Simulation': 2697, '4X': 2340, 'Alternate History': 2323, 'Military': 2299, 'Wargame': 2293, 'Diplomacy': 2292, 'Economy': 2287, 'Replay Value': 2271, 'Sandbox': 2225, 'Political': 2223, 'Real-Time with Pause': 2218, 'Moddable': 2146, 'Nonlinear': 2110, 'Co-op': 1404, 'Singleplayer': 1247, 'Management': 1239, 'Multiplayer': 1233}",Complex and rewarding strategizing makes the fourth game in the Europa Universalis dynasty shine.,"[{'expectation': 'rewarding strategizing', 'aspect': 'progression'}]",True,"[{'aspect': 'progression', 'sentiment': 'neutral'}]",progression,neutral
686810,Hell Let Loose,2021-07-27,0,29.99,25,"['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",0,111514,23891,"{'Shooter': 940, 'Realistic': 922, 'World War II': 919, 'Multiplayer': 919, 'FPS': 918, 'Singleplayer': 837, 'War': 836, 'Action': 769, 'Military': 732, 'Tactical': 630, 'Simulation': 591, 'First-Person': 588, 'Massively Multiplayer': 544, 'Gore': 513, 'Historical': 510, 'PvP': 499, 'Strategy': 492, 'Mature': 466, 'Violent': 455, 'Indie': 389}","Hell Let Loose's complex interplay of FPS action and real-time tactical planning rewards communication, coordination, and genuine leadership in a way few other games even attempt","[{'expectation': 'complex interplay', 'aspect': 'community'}, {'expectation': 'planning rewards', 'aspect': 'progression'}, {'expectation': 'other games', 'aspect': 'gameplay'}]",True,"[{'aspect': 'community', 'sentiment': 'positive'}, {'aspect': 'progression', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'positive'}]",community,positive
686810,Hell Let Loose,2021-07-27,0,29.99,25,"['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",0,111514,23891,"{'Shooter': 940, 'Realistic': 922, 'World War II': 919, 'Multiplayer': 919, 'FPS': 918, 'Singleplayer': 837, 'War': 836, 'Action': 769, 'Military': 732, 'Tactical': 630, 'Simulation': 591, 'First-Person': 588, 'Massively Multiplayer': 544, 'Gore': 513, 'Historical': 510, 'PvP': 499, 'Strategy': 492, 'Mature': 466, 'Violent': 455, 'Indie': 389}","With a deep layer of big-picture strategy and maps that perfectly capture the devastation of war, there are few games in the genre that bring so much to the blood-soaked table.","[{'expectation': 'few games', 'aspect': 'gameplay'}]",True,"[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
686810,Hell Let Loose,2021-07-27,0,29.99,25,"['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",0,111514,23891,"{'Shooter': 940, 'Realistic': 922, 'World War II': 919, 'Multiplayer': 919, 'FPS': 918, 'Singleplayer': 837, 'War': 836, 'Action': 769, 'Military': 732, 'Tactical': 630, 'Simulation': 591, 'First-Person': 588, 'Massively Multiplayer': 544, 'Gore': 513, 'Historical': 510, 'PvP': 499, 'Strategy': 492, 'Mature': 466, 'Violent': 455, 'Indie': 389}",The best World War II shooter for years,[],False,[],,
1361210,"Warhammer 40,000: Darktide",2022-11-30,0,39.99,1,"['Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Captions available', 'In-App Purchases', 'Partial Controller Support', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,77348,32390,"{'Action-Adventure': 972, 'Horror': 951, 'Combat': 882, 'Warhammer 40K': 838, 'Co-op': 815, 'Class-Based': 806, 'Games Workshop': 779, 'Realistic': 776, 'Hack and Slash': 774, 'PvE': 772, 'FPS': 771, 'Shooter': 751, 'Atmospheric': 741, 'Character Customization': 738, 'War': 730, 'Zombies': 729, 'Dark': 721, 'First-Person': 720, 'Action': 715, 'Survival Horror': 698}",Warhammer 40K: Darktide is off to a hell of a start.,[],False,[],,
1361210,"Warhammer 40,000: Darktide",2022-11-30,0,39.99,1,"['Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Captions available', 'In-App Purchases', 'Partial Controller Support', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,77348,32390,"{'Action-Adventure': 972, 'Horror': 951, 'Combat': 882, 'Warhammer 40K': 838, 'Co-op': 815, 'Class-Based': 806, 'Games Workshop': 779, 'Realistic': 776, 'Hack and Slash': 774, 'PvE': 772, 'FPS': 771, 'Shooter': 751, 'Atmospheric': 741, 'Character Customization': 738, 'War': 730, 'Zombies': 729, 'Dark': 721, 'First-Person': 720, 'Action': 715, 'Survival Horror': 698}","Warhammer 40,000: Darktide's ferocious battles make for some of the most thrilling co-op action in years.","[{'expectation': 'ferocious battles', 'aspect': 'gameplay'}, {'expectation': 'battles make', 'aspect': 'gameplay'}, {'expectation': 'thrilling co-', 'aspect': 'community'}, {'expectation': 'op action', 'aspect': 'community'}]",True,"[{'aspect': 'gameplay', 'sentiment': 'neutral'}, {'aspect': 'gameplay', 'sentiment': 'neutral'}, {'aspect': 'community', 'sentiment': 'neutral'}, {'aspect': 'community', 'sentiment': 'neutral'}]",gameplay,neutral
219150,Hotline Miami,2012-10-23,17,9.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Indie']",0,100269,2905,"{'Great Soundtrack': 2601, 'Violent': 2052, 'Action': 1948, 'Indie': 1634, 'Pixel Graphics': 1536, 'Top-Down': 1533, 'Gore': 1478, '1980s': 1470, 'Fast-Paced': 1443, 'Retro': 1191, 'Psychedelic': 1165, 'Difficult': 1018, 'Singleplayer': 885, 'Surreal': 706, '2D': 629, 'Shooter': 627, 'Top-Down Shooter': 613, 'Addictive': 558, 'Atmospheric': 557, 'Music': 474}",Hotline Miami is an immaculate super-violent top-down action game.,[],True,[],,
219150,Hotline Miami,2012-10-23,17,9.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Indie']",0,100269,2905,"{'Great Soundtrack': 2601, 'Violent': 2052, 'Action': 1948, 'Indie': 1634, 'Pixel Graphics': 1536, 'Top-Down': 1533, 'Gore': 1478, '1980s': 1470, 'Fast-Paced': 1443, 'Retro': 1191, 'Psychedelic': 1165, 'Difficult': 1018, 'Singleplayer': 885, 'Surreal': 706, '2D': 629, 'Shooter': 627, 'Top-Down Shooter': 613, 'Addictive': 558, 'Atmospheric': 557, 'Music': 474}","You could argue that HOTLINE MIAMI is brilliant, vital, a tactical and aesthetic masterpiece as well as a pixel-art odyssey of ice-cold violence. It is.","[{'expectation': 'aesthetic masterpiece', 'aspect': 'graphics'}]",True,"[{'aspect': 'graphics', 'sentiment': 'positive'}]",graphics,positive
219150,Hotline Miami,2012-10-23,17,9.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Indie']",0,100269,2905,"{'Great Soundtrack': 2601, 'Violent': 2052, 'Action': 1948, 'Indie': 1634, 'Pixel Graphics': 1536, 'Top-Down': 1533, 'Gore': 1478, '1980s': 1470, 'Fast-Paced': 1443, 'Retro': 1191, 'Psychedelic': 1165, 'Difficult': 1018, 'Singleplayer': 885, 'Surreal': 706, '2D': 629, 'Shooter': 627, 'Top-Down Shooter': 613, 'Addictive': 558, 'Atmospheric': 557, 'Music': 474}","It's a game time-traveled in directly from the fear-center of Tipper Gore's brain, circa 1989. It's pure, unadulterated nihilism with a candy-coated shell. And I'll be damned if it isn't one of the most intoxicating games of this year.",[],False,[],,
513710,SCUM,2018-08-29,0,39.99,11,"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Stats']","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Early Access']",0,82286,28062,"{'Survival': 1456, 'Open World Survival Craft': 1183, 'Multiplayer': 1106, 'Open World': 1076, 'Zombies': 1004, 'Nudity': 813, 'Massively Multiplayer': 644, 'Action': 543, 'Realistic': 492, 'Adventure': 484, 'Crafting': 468, 'Singleplayer': 466, 'Early Access': 455, 'FPS': 431, 'Violent': 372, 'PvP': 348, 'Gore': 345, 'Third Person': 341, 'Indie': 254, 'RPG': 247}","Scum has a rare crafting system, a wonder of the modern age perhaps, that doesn’t force players to jump through hoops or spend hours engaged in busywork. And it does this all while maintaining an air of realism.",[],False,[],,
513710,SCUM,2018-08-29,0,39.99,11,"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Stats']","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Early Access']",0,82286,28062,"{'Survival': 1456, 'Open World Survival Craft': 1183, 'Multiplayer': 1106, 'Open World': 1076, 'Zombies': 1004, 'Nudity': 813, 'Massively Multiplayer': 644, 'Action': 543, 'Realistic': 492, 'Adventure': 484, 'Crafting': 468, 'Singleplayer': 466, 'Early Access': 455, 'FPS': 431, 'Violent': 372, 'PvP': 348, 'Gore': 345, 'Third Person': 341, 'Indie': 254, 'RPG': 247}","The developers say that they’ve created the most realistic simulation of the human metabolic system ever made, the end result of which is a fairly regular requirement that my avatar urinate and empty his bowels.",[],False,[],,
