Unnamed: 0,appid,name,release_date,required_age,price,dlc_count,categories,genres,user_score,positive,negative,tags,review_text,explicit_expectations,has_explicit,expectations,ABSA_expectations,dominant_aspect,dominant_sentiment
946,269950,X-Plane 11,2017-03-30,0,29.99,129,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Tracked Controller Support', 'VR Supported', 'Partial Controller Support', 'Includes level editor', 'Family Sharing']",['Simulation'],0,17355,1346,"{'Simulation': 398, 'Flight': 362, 'Realistic': 235, 'Open World': 184, 'Multiplayer': 179, 'VR': 130, 'Singleplayer': 92, 'Physics': 89, 'First-Person': 67, 'Sandbox': 59, 'Atmospheric': 45, 'Adventure': 41, 'Third Person': 23, 'Education': 23, 'Family Friendly': 23, 'Exploration': 21, 'Beautiful': 20, 'Action': 20, 'Controller': 19, 'Massively Multiplayer': 16}","The New X-Plane Flight Sim Is So Ridiculously Detailed, It Even Has Catering Trucks",[],False,"[{'expectation': 'New X-Plane Flight', 'aspect': 'gameplay'}, {'expectation': 'Caterpillar Trucks', 'aspect': 'performance'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}, {'aspect': 'performance', 'sentiment': 'positive'}]",gameplay,positive
947,269950,X-Plane 11,2017-03-30,0,29.99,129,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Tracked Controller Support', 'VR Supported', 'Partial Controller Support', 'Includes level editor', 'Family Sharing']",['Simulation'],0,17355,1346,"{'Simulation': 398, 'Flight': 362, 'Realistic': 235, 'Open World': 184, 'Multiplayer': 179, 'VR': 130, 'Singleplayer': 92, 'Physics': 89, 'First-Person': 67, 'Sandbox': 59, 'Atmospheric': 45, 'Adventure': 41, 'Third Person': 23, 'Education': 23, 'Family Friendly': 23, 'Exploration': 21, 'Beautiful': 20, 'Action': 20, 'Controller': 19, 'Massively Multiplayer': 16}",I believe Laminar Research are on to a real winner with X-Plane 11,[],False,"[{'expectation': 'real winner', 'aspect': 'performance'}, {'expectation': 'X-Plane 11', 'aspect': 'gameplay'}]","[{'aspect': 'performance', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'positive'}]",performance,positive
948,269950,X-Plane 11,2017-03-30,0,29.99,129,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Tracked Controller Support', 'VR Supported', 'Partial Controller Support', 'Includes level editor', 'Family Sharing']",['Simulation'],0,17355,1346,"{'Simulation': 398, 'Flight': 362, 'Realistic': 235, 'Open World': 184, 'Multiplayer': 179, 'VR': 130, 'Singleplayer': 92, 'Physics': 89, 'First-Person': 67, 'Sandbox': 59, 'Atmospheric': 45, 'Adventure': 41, 'Third Person': 23, 'Education': 23, 'Family Friendly': 23, 'Exploration': 21, 'Beautiful': 20, 'Action': 20, 'Controller': 19, 'Massively Multiplayer': 16}","Xplane11 è veramente incredibile, ed è sicuramente il futuro dei simulatori di volo.",[],False,"[{'expectation': 'future of simulators', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
949,1161580,Hardspace: Shipbreaker,2022-05-24,0,12.24,2,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",['Simulation'],0,17966,2116,"{'Space': 245, 'Sci-fi': 233, 'Simulation': 226, 'Physics': 208, 'Singleplayer': 195, 'Destruction': 183, 'Sandbox': 173, 'Puzzle': 142, 'First-Person': 136, 'Space Sim': 130, 'Strategy': 124, 'Futuristic': 112, 'Dystopian ': 109, 'Early Access': 88, 'Building': 86, 'Procedural Generation': 74, 'Open World': 67, 'Relaxing': 50, 'Action': 39, 'Great Soundtrack': 33}",Turning spaceships into scrap has never been more satisfying,[],False,"[{'expectation': 'spaceships into scrap', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
956,447820,Day of Infamy,2017-03-23,0,3.74,1,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Includes level editor', 'Includes Source SDK', 'Family Sharing']","['Action', 'Indie', 'Strategy']",0,18196,3859,"{'World War II': 415, 'FPS': 336, 'War': 277, 'Multiplayer': 277, 'Realistic': 248, 'Shooter': 232, 'Military': 226, 'Action': 226, 'Singleplayer': 186, 'Tactical': 179, 'First-Person': 142, 'Strategy': 135, 'Co-op': 124, 'Historical': 123, 'Gore': 122, 'Indie': 79, 'Online Co-Op': 72, 'Simulation': 72, 'Open World': 36, 'Violent': 26}",Day of Infamy does justice to the classic WWII mod that inspired it.,[],False,"[{'expectation': 'classic WWII', 'aspect': 'wwii'}, {'expectation': 'mod that inspired', 'aspect': 'innovation'}]","[{'aspect': 'wwii', 'sentiment': 'neutral'}, {'aspect': 'innovation', 'sentiment': 'positive'}]",wwii,neutral
959,1466640,Road 96 🛣️,2021-08-16,0,4.99,3,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'HDR available', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,18901,1703,"{'First-Person': 891, 'Colorful': 875, ""1990's"": 867, 'Adventure': 802, 'Choices Matter': 774, 'Story Rich': 756, 'Atmospheric': 678, 'Multiple Endings': 662, 'Narration': 638, 'Dystopian ': 624, 'Choose Your Own Adventure': 621, 'Exploration': 587, 'Singleplayer': 577, 'Emotional': 574, 'Political': 562, 'Procedural Generation': 548, 'Dynamic Narration': 513, 'Interactive Fiction': 513, 'Action': 504, 'Nonlinear': 499}",Interactive storytelling at its finest,[],False,"[{'expectation': 'Interactive storytelling', 'aspect': 'story'}]","[{'aspect': 'story', 'sentiment': 'positive'}]",story,positive
960,235600,Tom Clancy’s Splinter Cell Blacklist,2013-08-20,0,7.49,0,"['Single-player', 'Multi-player', 'Co-op']","['Action', 'Adventure']",0,15700,3832,"{'Stealth': 881, 'Action': 608, 'Co-op': 419, 'Third Person': 394, 'Singleplayer': 262, 'Multiplayer': 259, 'Shooter': 253, 'Adventure': 244, 'Tactical': 214, 'Third-Person Shooter': 180, 'Online Co-Op': 151, 'Parkour': 130, 'Story Rich': 112, 'FPS': 110, 'Controller': 104, 'Strategy': 94, 'Atmospheric': 90, 'First-Person': 67, 'RPG': 61, 'Mature': 58}",Blacklist gets stealth right.,[],False,"[{'expectation': 'strenuous graphics', 'aspect': 'graphics'}, {'expectation': 'strenuous graphics effects', 'aspect': 'graphics'}]","[{'aspect': 'graphics', 'sentiment': 'positive'}, {'aspect': 'graphics', 'sentiment': 'positive'}]",graphics,positive
961,235600,Tom Clancy’s Splinter Cell Blacklist,2013-08-20,0,7.49,0,"['Single-player', 'Multi-player', 'Co-op']","['Action', 'Adventure']",0,15700,3832,"{'Stealth': 881, 'Action': 608, 'Co-op': 419, 'Third Person': 394, 'Singleplayer': 262, 'Multiplayer': 259, 'Shooter': 253, 'Adventure': 244, 'Tactical': 214, 'Third-Person Shooter': 180, 'Online Co-Op': 151, 'Parkour': 130, 'Story Rich': 112, 'FPS': 110, 'Controller': 104, 'Strategy': 94, 'Atmospheric': 90, 'First-Person': 67, 'RPG': 61, 'Mature': 58}",Fisher is King,[],False,"[{'expectation': 'kingfish', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
962,235600,Tom Clancy’s Splinter Cell Blacklist,2013-08-20,0,7.49,0,"['Single-player', 'Multi-player', 'Co-op']","['Action', 'Adventure']",0,15700,3832,"{'Stealth': 881, 'Action': 608, 'Co-op': 419, 'Third Person': 394, 'Singleplayer': 262, 'Multiplayer': 259, 'Shooter': 253, 'Adventure': 244, 'Tactical': 214, 'Third-Person Shooter': 180, 'Online Co-Op': 151, 'Parkour': 130, 'Story Rich': 112, 'FPS': 110, 'Controller': 104, 'Strategy': 94, 'Atmospheric': 90, 'First-Person': 67, 'RPG': 61, 'Mature': 58}",Blacklist serves as an anthology of all of Splinter Cell's best ideas.,[],False,"[{'expectation': 'best ideas', 'aspect': 'innovation'}]","[{'aspect': 'innovation', 'sentiment': 'positive'}]",innovation,positive
963,2198150,Tiny Glade,2024-09-23,0,12.74,1,"['Single-player', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,18172,418,"{'Building': 495, 'Sandbox': 495, 'Relaxing': 455, 'Cozy': 454, 'Design & Illustration': 435, 'Medieval': 380, 'Cute': 378, 'Procedural Generation': 352, 'Casual': 348, 'Family Friendly': 341, 'Nature': 339, 'Experimental': 326, 'Top-Down': 315, 'First-Person': 300, 'Simulation': 243, 'Colorful': 230, 'Singleplayer': 202, 'Stylized': 201, 'Indie': 176, 'Atmospheric': 172}",Tiny Glade is the most beautiful pile of digital lego I've ever seen!,[],False,"[{'expectation': 'beautiful pile', 'aspect': 'graphics'}, {'expectation': 'digital lego', 'aspect': 'gameplay'}]","[{'aspect': 'graphics', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'neutral'}]",graphics,positive
964,2198150,Tiny Glade,2024-09-23,0,12.74,1,"['Single-player', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,18172,418,"{'Building': 495, 'Sandbox': 495, 'Relaxing': 455, 'Cozy': 454, 'Design & Illustration': 435, 'Medieval': 380, 'Cute': 378, 'Procedural Generation': 352, 'Casual': 348, 'Family Friendly': 341, 'Nature': 339, 'Experimental': 326, 'Top-Down': 315, 'First-Person': 300, 'Simulation': 243, 'Colorful': 230, 'Singleplayer': 202, 'Stylized': 201, 'Indie': 176, 'Atmospheric': 172}","I absolutely love this game. But it's not just me who loves it, my whole family loves this game. My kids walked in my office while I was playing this, and both asked if they could play. Soon after, my wife walked in and asked if she could play. And all of us had an absolute blast with it.",[],False,"[{'expectation': 'family loves', 'aspect': 'community'}, {'expectation': 'players had an absolute blast', 'aspect': 'community'}]","[{'aspect': 'community', 'sentiment': 'positive'}, {'aspect': 'community', 'sentiment': 'positive'}]",community,positive
966,427290,Vampyr,2018-06-04,0,39.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'RPG']",0,16694,4923,"{'Vampire': 508, 'RPG': 447, 'Choices Matter': 394, 'Story Rich': 377, 'Open World': 359, 'Action': 345, 'Singleplayer': 335, 'Atmospheric': 291, 'Third Person': 251, 'Horror': 241, 'Dark Fantasy': 238, 'Violent': 216, 'Dark': 203, 'Gore': 179, 'Action RPG': 173, 'Souls-like': 170, 'Adventure': 166, 'Sexual Content': 153, 'Action-Adventure': 152, 'Stealth': 149}",An ambitious masterpiece,[],False,"[{'expectation': 'ambitious masterpiece', 'aspect': 'graphics'}]","[{'aspect': 'graphics', 'sentiment': 'positive'}]",graphics,positive
968,427290,Vampyr,2018-06-04,0,39.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'RPG']",0,16694,4923,"{'Vampire': 508, 'RPG': 447, 'Choices Matter': 394, 'Story Rich': 377, 'Open World': 359, 'Action': 345, 'Singleplayer': 335, 'Atmospheric': 291, 'Third Person': 251, 'Horror': 241, 'Dark Fantasy': 238, 'Violent': 216, 'Dark': 203, 'Gore': 179, 'Action RPG': 173, 'Souls-like': 170, 'Adventure': 166, 'Sexual Content': 153, 'Action-Adventure': 152, 'Stealth': 149}",A terrific game,[],False,"[{'expectation': 'terrific game', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
969,1029690,Sniper Elite 5,2022-05-25,0,49.99,16,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure']",0,17460,3574,"{'Singleplayer': 169, 'Sniper': 163, 'Stealth': 163, 'Action': 158, 'World War II': 158, 'Multiplayer': 157, 'Shooter': 148, 'Co-op': 147, 'Third-Person Shooter': 127, 'Adventure': 108, 'Gore': 92, 'Violent': 83, 'Third Person': 82, 'Action-Adventure': 80, 'Open World': 64, 'Online Co-Op': 62, 'War': 60, 'FPS': 54, 'Gun Customization': 46, 'Sexual Content': 24}","Plainly put, Sniper Elite 5 not only managed to meet my expectations but far surpass them",[],False,"[{'expectation': 'meh', 'aspect': 'performance'}, {'expectation': 'snaps', 'aspect': 'gameplay'}]","[{'aspect': 'performance', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'positive'}]",performance,positive
971,1029690,Sniper Elite 5,2022-05-25,0,49.99,16,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure']",0,17460,3574,"{'Singleplayer': 169, 'Sniper': 163, 'Stealth': 163, 'Action': 158, 'World War II': 158, 'Multiplayer': 157, 'Shooter': 148, 'Co-op': 147, 'Third-Person Shooter': 127, 'Adventure': 108, 'Gore': 92, 'Violent': 83, 'Third Person': 82, 'Action-Adventure': 80, 'Open World': 64, 'Online Co-Op': 62, 'War': 60, 'FPS': 54, 'Gun Customization': 46, 'Sexual Content': 24}",Sniper Elite 5 has blown me away,[],False,"[{'expectation': 'blown me away', 'aspect': 'audio'}]","[{'aspect': 'audio', 'sentiment': 'positive'}]",audio,positive
975,246900,Viscera Cleanup Detail,2015-10-23,0,12.99,3,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play Together', 'Family Sharing']","['Indie', 'Simulation']",0,20419,1599,"{'Simulation': 554, 'Gore': 428, 'Multiplayer': 346, 'Co-op': 324, 'First-Person': 318, 'Funny': 259, 'Physics': 249, 'Indie': 248, 'Sci-fi': 198, 'Comedy': 174, 'Horror': 164, 'Singleplayer': 156, 'Space': 155, 'Blood': 147, 'Casual': 127, 'Walking Simulator': 110, 'Sandbox': 99, 'Parody ': 94, 'Relaxing': 70, 'Adventure': 55}","You know what I really love about violence? Dealing with the consequences! That’s why I’m so excited to see that Viscera Cleanup Detail, the space station janitor simulation, is now available on Steam Early Access.",[],False,"[{'expectation': 'conceptual violence', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
976,246900,Viscera Cleanup Detail,2015-10-23,0,12.99,3,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play Together', 'Family Sharing']","['Indie', 'Simulation']",0,20419,1599,"{'Simulation': 554, 'Gore': 428, 'Multiplayer': 346, 'Co-op': 324, 'First-Person': 318, 'Funny': 259, 'Physics': 249, 'Indie': 248, 'Sci-fi': 198, 'Comedy': 174, 'Horror': 164, 'Singleplayer': 156, 'Space': 155, 'Blood': 147, 'Casual': 127, 'Walking Simulator': 110, 'Sandbox': 99, 'Parody ': 94, 'Relaxing': 70, 'Adventure': 55}","By setting its mundane stall in the days after events that would be taken oh-so-seriously in another game, Viscera Cleanup Detail manages to be morbidly hilarious without ever telling a single joke.",[],False,"[{'expectation': 'days after events', 'aspect': 'community'}, {'expectation': 'other game', 'aspect': 'gameplay'}]","[{'aspect': 'community', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'positive'}]",community,positive
981,489940,BATTALION: Legacy,2019-05-23,0,0.0,0,"['Multi-player', 'PvP', 'Online PvP']","['Action', 'Free To Play']",0,9810,6672,"{'FPS': 364, 'Arena Shooter': 294, 'PvP': 291, 'Competitive': 281, 'Shooter': 278, 'Arcade': 270, 'First-Person': 269, 'Action': 261, 'World War II': 259, 'Military': 259, 'Tactical': 249, 'Survival': 222, 'War': 215, 'Multiplayer': 203, 'Co-op': 151, 'Singleplayer': 147, 'Massively Multiplayer': 134, 'Early Access': 97, 'Violent': 62, 'Fast-Paced': 45}",Developers who say all the right things; World War 2 shooters were great and it would be awesome if they came back.,[],False,"[{'expectation': 'right things', 'aspect': 'value'}]","[{'aspect': 'value', 'sentiment': 'positive'}]",value,positive
984,337340,Finding Paradise,2017-12-14,0,9.99,2,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,18100,400,"{'Story Rich': 413, 'Emotional': 411, 'Pixel Graphics': 402, 'Adventure': 397, 'RPG': 381, '2D': 381, 'Singleplayer': 374, 'Funny': 370, 'Atmospheric': 369, 'Interactive Fiction': 362, 'Psychological': 360, 'Drama': 349, 'Top-Down': 347, 'Comedy': 334, 'Cute': 330, 'Female Protagonist': 329, 'Retro': 327, 'Romance': 313, 'JRPG': 309, 'Linear': 305}",... A memorable experience that may last me a lifetime.,[],False,"[{'expectation': 'remembranceful experience', 'aspect': 'story'}]","[{'aspect': 'story', 'sentiment': 'positive'}]",story,positive
985,337340,Finding Paradise,2017-12-14,0,9.99,2,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,18100,400,"{'Story Rich': 413, 'Emotional': 411, 'Pixel Graphics': 402, 'Adventure': 397, 'RPG': 381, '2D': 381, 'Singleplayer': 374, 'Funny': 370, 'Atmospheric': 369, 'Interactive Fiction': 362, 'Psychological': 360, 'Drama': 349, 'Top-Down': 347, 'Comedy': 334, 'Cute': 330, 'Female Protagonist': 329, 'Retro': 327, 'Romance': 313, 'JRPG': 309, 'Linear': 305}",I'm just happy to be here. :),[],False,"[{'expectation': 'happy to be', 'aspect': 'happiness'}]","[{'aspect': 'happiness', 'sentiment': 'positive'}]",happiness,positive
986,392110,ENDLESS™ Space 2,2017-05-18,0,39.99,21,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']",['Strategy'],0,18396,3633,"{'Strategy': 30561, 'Space': 2108, 'Sci-fi': 1135, '4X': 1018, 'Turn-Based Strategy': 731, 'Multiplayer': 719, 'Turn-Based': 578, 'Grand Strategy': 425, 'Great Soundtrack': 359, 'Singleplayer': 352, 'Action': 286, 'Open World': 272, 'War': 245, 'Atmospheric': 190, 'Moddable': 157, 'Co-op': 157, 'Sandbox': 154, 'RPG': 122, 'Indie': 116, 'RTS': 114}","My new beau is ENDLESS™ Space 2, and it’s got its hooks in me deep.",[],False,"[{'expectation': 'hooks in me', 'aspect': 'story'}]","[{'aspect': 'story', 'sentiment': 'positive'}]",story,positive
987,392110,ENDLESS™ Space 2,2017-05-18,0,39.99,21,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']",['Strategy'],0,18396,3633,"{'Strategy': 30561, 'Space': 2108, 'Sci-fi': 1135, '4X': 1018, 'Turn-Based Strategy': 731, 'Multiplayer': 719, 'Turn-Based': 578, 'Grand Strategy': 425, 'Great Soundtrack': 359, 'Singleplayer': 352, 'Action': 286, 'Open World': 272, 'War': 245, 'Atmospheric': 190, 'Moddable': 157, 'Co-op': 157, 'Sandbox': 154, 'RPG': 122, 'Indie': 116, 'RTS': 114}",GOLD AWARD - The most immersive and complex 4X strategy of recent years.,[],False,"[{'expectation': 'complex 4X', 'aspect': 'community'}, {'expectation': 'Strategy of recent years', 'aspect': 'progression'}]","[{'aspect': 'community', 'sentiment': 'positive'}, {'aspect': 'progression', 'sentiment': 'positive'}]",community,positive
988,392110,ENDLESS™ Space 2,2017-05-18,0,39.99,21,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']",['Strategy'],0,18396,3633,"{'Strategy': 30561, 'Space': 2108, 'Sci-fi': 1135, '4X': 1018, 'Turn-Based Strategy': 731, 'Multiplayer': 719, 'Turn-Based': 578, 'Grand Strategy': 425, 'Great Soundtrack': 359, 'Singleplayer': 352, 'Action': 286, 'Open World': 272, 'War': 245, 'Atmospheric': 190, 'Moddable': 157, 'Co-op': 157, 'Sandbox': 154, 'RPG': 122, 'Indie': 116, 'RTS': 114}","A new masterpiece of the genre, as simple as that.",[],False,"[{'expectation': 'new masterpiece', 'aspect': 'innovation'}]","[{'aspect': 'innovation', 'sentiment': 'positive'}]",innovation,positive
